Serie,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
Total_Consistent,2.1907584987285955,1.9559302119045663,-0.16369427436625172,-0.5673086289311754,-0.15776953385784354,-0.016351890186727197,0.5978139444585434,-0.05639835093632761,-0.47491196223319754,-0.13983230179646733,0.17182718868132707,-0.6069769786668839,-0.233894190105957,-0.7175032176482921,0.5630131652776283,0.17494257342933803,-0.5858888910111287,-0.014572963580032312,0.644922341762212,0.6471078683595342,-0.28490786500995724,-0.1028136853947841
Via_Aerea,0.11702521306836226,0.798512634263873,-0.7255188423053335,0.4254814716983816,-0.8930485021039032,-1.8810783317089446,0.9281848085014257,0.2067939534332011,-0.6937659532879962,-0.13983230179646733,-0.8520872890134712,1.51744244666721,0.05189232920050826,-0.795980132078574,0.5630131652776283,-0.7213977507244281,-0.7567731508893746,1.2001533961724216,0.7227577968024786,0.6471078683595342,0.04748464416832643,0.6549487773073047
Via_Terrestre,-0.47234217370441167,-0.8418240983988405,-0.1566449559764561,-0.5673086289311754,0.7814583768360442,-0.4447314892919303,0.3225048910894774,-0.05639835093632761,-0.9815503352261968,-0.6991615089823368,0.028639040334977398,-0.6069769786668839,-0.233894190105957,-0.5605493887877283,0.5241208084656869,0.3691432513737853,-0.5858888910111287,-0.7681286069849482,0.4114159766414108,0.5728495883838501,-0.28490786500995724,-0.24105458992748438
Via_Maritima,-0.180246674801178,-0.6506432387073661,-1.572072776118976,-0.14182715723279385,-1.2699000018893418,-0.47014200131032696,-1.38441123979874,-1.4381579488763534,-0.8452211121146549,-0.13983230179646733,-1.2042148188335542,0.0,2.3667631355828735,-1.2982323844323786,0.9778649712716703,-1.049224846489277,2.319143526919051,0.8068890591818038,0.644922341762212,-1.5806405309109932,2.3742322084163123,1.5361447367145324
Pais_El Salvador,0.23524711416633065,-0.40561989219564376,0.9409211769759058,-0.7091357861639692,0.3529402231167467,0.45685011866269953,0.48769032311091853,1.259563170911316,1.5188038574151916,-0.6991615089823368,-0.0729899237459895,-0.910465468000326,-0.7046013983754282,0.9932935169318549,-1.5501382215045225,0.7611642442105153,0.09764814850185474,-0.6513928891560453,-1.6123058544055302,0.6471078683595342,-0.6173003741882414,-0.7715724434684635
Pais_Guatemala,-1.156241920305991,-1.0890522950587858,1.749373310877031,2.2692345157247016,1.8433609491695313,1.0050066773299622,-1.7147821038416198,1.3253612470036982,1.5188038574151916,2.377149130539945,2.1743627199359334,1.51744244666721,-0.7046013983754282,1.0560750484760801,-1.5760664593791502,1.736711539994713,-0.5858888910111287,-1.6521021581880884,0.7227577968024786,0.6471078683595342,-0.7834966287773829,-1.756182867265178
Pais_Estados Unidos de América,-0.7342000571517084,0.23269667819219716,-0.07236363908592074,-0.7091357861639692,-0.6570415112712316,1.3504469165052673,0.7629993764799846,-1.2407637205992068,-0.042158351968337573,-0.5593292071858693,-0.24553691735922312,-0.910465468000326,-0.5416642878206114,1.322896557539039,0.49819257059105937,-1.271339011794662,0.09764814850185474,1.0791541625548988,-1.534470399365263,-1.5806405309109932,-0.45110411959909935,0.6805300720340755
